0,1,2,3,4,5,6,7,8,9
Relatório de Consulta de Valor Total de Estoque,,,,,,,,,
25/06/2025 14:34:10,,,,,,,,,
Filtros:,,,,,,,,,
Tipo de estoque: Comercial,,,,,,,,,
Rede: LOJA PRINCIPAL,,,,,,,,,
Loja: LJ-03  SANTA CRUZ,,,,,,,,,
Data: 31/05/2025,,,,,,,,,
Setor de Compra: Todos,,,,,,,,,
Tipo de estoque: Venda,,,,,,,,,
Departamento: Todos,,,,,,,,,
Seção: Todos,,,,,,,,,
Grupo: Todos,,,,,,,,,
Subgrupo: Todos,,,,,,,,,
Agrupar por: Produto,,,,,,,,,
Ordem: Ascendente,,,,,,,,,
Status do Produto: Todos,,,,,,,,,
Tipo de Produto: Venda Insumo Embalagem Consumo Subproduto Produto Acabado,,,,,,,,,
Venda Externa: Todos,,,,,,,,,
Despreza os produtos sem estoque: Sim,,,,,,,,,
Aplicar movimentos extemporâneos: Não,,,,,,,,,
Produto,,,Fornecedor,,,,,,
PANO MULTIUSO ALKLIN 40X36 C/2 UN ESTAMPADO,335060.0,7897750771358.0,SCHWANKE INDUSTRIAL - ALKLIN,,21.0,5929341.0,4735171.0,124516161.0,99438591.0
ESCOVA ALKLIN MULTIUSO UN C/CABO,335153.0,7897750779682.0,SCHWANKE INDUSTRIAL - ALKLIN,,7.0,4.59,3665574.0,32.13,25659018.0
PAO DE QUEIJO TIROLEZ CONG PC 300G 3 QUEIJOS,325248.0,7896030521263.0,LATICINIOS TIROLEZ  - BALCAO / PAS,,11.0,11002.0,8786137.0,121022.0,96647507.0
MANTA P/PET ALKLIN 60X90CM UN ROSA,335220.0,7897750786260.0,SCHWANKE INDUSTRIAL - ALKLIN,,17.0,7549009.0,6028022.0,128333153.0,102476374.0
SUPLEM FAUNA & FLORA VITAMINA E 400UI 500MG PT 30 CAPS,329205.0,7898048205210.0,LOURENCO DIST (SUPLEMENTOS),,3.0,10.85,8664751.0,32.55,25994253.0
PE DE MOCA SANTO ANTONIO TABLETE 110G,337588.0,7897685918583.0,D S A IND & COM LTDA- SANTO ANTONIO,,10.0,4801167.0,3864657.0,4801167.0,3864657.0
SORRENTINI FRANCCINI 400G BACON E QUEIJO,320284.0,7898185622260.0,FRANCCINI,,3.0,188926.0,188926.0,566778.0,566778.0
PE DE MOLEQUE POP 160G,304027.0,7897189405817.0,PARDINI COMERCIAL LT,,7.0,3.6,3267.0,25.2,22869.0
CESTA RIGIDA OCEAN 19CMX12CMX10CM UN PRETA,337123.0,7893541330070.0,ALBANO EMBALAGENS -60576311002764,,1.0,21.0,152775.0,21.0,152775.0
DOF INSUMO MISTURA PAO VIAPANE KG INTEGRAL AVEIA MEL,304024.0,7898923401386.0,IATAGAM - PADARIA,,307.38,10176786.0,8550612.0,312814048068.0,262828711656.0
PROTEINA BARRA ATLHETICA NUTRITION BEST WHEY 62G CHEESECAKE DE MORANGO,315625.0,7898225524240.0,LOURENCO DIST (SUPLEMENTOS),,1.0,8678214.0,6930375.0,8678214.0,6930375.0
"CACHEPOT ACRILICO PLIE 16C,X12,5CM C/PES DE MADEIRA UN PRETO",319726.0,7893541320811.0,ALBANO EMB - ATUAL,,2.0,15.4,1145991.0,30.8,2291982.0
MUKEBAR +MU 60g CHOCOLATE DUO,337874.0,619205715505.0,LOURENCO DIST (SUPLEMENTOS),,1.0,9191667.0,7340415.0,9191667.0,7340415.0
IOG LIQ CHAMBINHO SQUEEZE 100G MORANGO,307684.0,7891000360668.0,QUALY REFRIGERADOS (NESTLE IOGURTE),,7.0,2784167.0,2784167.0,19489169.0,19489169.0
SORVETE LOS LOS PT 490ML BOLO DE ROLO,307880.0,7898958870812.0,DIST DE SUPERGELADOS (LOS LOS),,4.0,26593725.0,24133805.0,1063749.0,9653522.0
HIG CENOURA/VAGEM TAGATA PT 225GR CUBOS,334330.0,7898922856804.0,VERDURAS TAGATA LTDA,,4.0,6958234.0,6958234.0,27832936.0,27832936.0
FLOCOS DE ARROZ SANTO ANTONIO PC 100G CARAMELIZADO NATURAL,337822.0,7897685915414.0,D S A IND & COM LTDA- SANTO ANTONIO,,20.0,7328365.0,6766606.0,1465673.0,13533212.0
GELATINA VEGETAL PRONTA GELIALGAS C/3UN BD 210G ABACAXI,307950.0,7898936866042.0,AGARGEL INDUSTRIA (GELIALGAS),,11.0,5448394.0,4351088.0,59932334.0,47861968.0
BISC NESTLE WAFER 110G NESCAU,318264.0,7891000364253.0,NESTLE MERCEARIA,,21.0,3031661.0,2791385.0,63664881.0,58619085.0
CHA DE BISCO NATURAL TEA S/ACUCAR CX 1L ROMA E GOJI BERRY,214284.0,7896000596383.0,EBBA (MAGUARY),,22.0,5.99,5.99,131.78,131.78
BOLINHO ANA MARIA 35G GOTAS DE CHOCOLATE,308464.0,7896002301497.0,BIMBO DO BRASIL LTDA (MATRIZ),,11.0,2018869.0,1857919.0,22207559.0,20437109.0
HASTES FLEX COTTONBABY C/ 75UN,40329.0,7896227620014.0,GIANINA SAO PAULO DI,,28.0,1791538.0,1625821.0,50163064.0,45522988.0
BEBIDA DE AVEIA S/GLUTEN NUDE 250ML CACAU,309926.0,7898968764309.0,BEBIDAS NUDE IND,,15.0,5.52,5301171.0,82.8,79517565.0
SNACK CROCANTISSIMO ORIGINAL PC 40G CHURRASCO,308568.0,7896002302449.0,BIMBO DO BRASIL LTDA (MATRIZ),,10.0,2717107.0,2510832.0,2717107.0,2510832.0
SALG OTSUMAMI SUHAI PC 200G SALGADO,311888.0,7898644451080.0,SUHAI DISTRIBUIDORA,,4.0,10.19,9247425.0,40.76,369897.0
PASTILHA VALDA FRIENDS SACHE 25G CANELA S/ACUCAR,335871.0,78939608.0,A.T. DISTRIBUIDORA (A T DISTRIBUIDORA),,1.0,4312998.0,3444337.0,4312998.0,3444337.0
MASSA FOLHADA AROSA CONG 300G LAMINADA,333242.0,7896091270025.0,L2W REPRESENTACOES (AROSA),,21.0,15.81,13343302.0,332.01,280209342.0
COCADA SANTO ANTONIO BD 160G C/ABACAXI,338251.0,7897685916800.0,D S A IND & COM LTDA- SANTO ANTONIO,,21.0,9734167.0,8984917.0,204417507.0,188683257.0
OVOS NATUREGG CAIPIRA GRANDE VERMELHO C/10 UN,338252.0,7898965009052.0,ROZENDO VICENTE TEIXEIRA -NATUREGG,,95.0,11.0,11.0,1045.0,1045.0
DES AEROSOL REXONA 89G POWDER DRY,313198.0,7791293032436.0,E-UB COMERCIO (PERFUMARIA),,1.0,19.87,19.87,19.87,19.87
*CRAVO DA INDIA GRANEL KG,331385.0,101191.0,FTJ DISTRIB GRAOS E FARINACEAOS,,1.74,97229885.0,77647257.0,1691799999.0,13510622718.0
BISC NESTLE WAFER 110G BONO CHOCOLATE,327198.0,7891000372586.0,HP MULTIMARCAS - MERCEARIA,,27.0,2915417.0,2684359.0,78716259.0,72477693.0
VINHO CHILENO LAPOSTOLLE GRAND SELECTION 750ML CABERNET SAUVIGNON,336720.0,7804387001017.0,MISTRAL,,21.0,1205208.0,83070324.0,25309368.0,1744476804.0
SUPLEM MACA PERUANA COLOR ANDINA BLACK 500MG PT C/60 CAPS,325386.0,735201110271.0,LOURENCO DIST (SUPLEMENTOS),,1.0,51.94,409024.0,51.94,409024.0
CERV BLUE MOON LT 350ML BELGIAN WHITE,336653.0,7896045506507.0,HEINEKEN - SACOMA,,48.0,6026167.0,6026167.0,289256016.0,289256016.0
PE DE MOLEQUE SANTO ANTONIO PC 300G C/ ACUCAR MASCAVO,337591.0,7897685912376.0,D S A IND & COM LTDA- SANTO ANTONIO,,6.0,754177.0,6070688.0,4525062.0,36424128.0
REFRIG FYS 350ML LIMAO,337052.0,7896052607167.0,HEINEKEN - SACOMA,,9.0,2040767.0,2040767.0,18366903.0,18366903.0
ESPUMANTE NACIONAL AURORA PROSECCO BOREAL 187ML BRANCO,330005.0,7891141025518.0,COOPERATIVA VINICOLA AURORA LTDA,,19.0,1091625.0,88519.0,20740875.0,1681861.0
BANDEJA VINTAGE ELOA 32X23X10CM UN NUDE,334915.0,7893541328077.0,ALBANO EMB - ATUAL,,2.0,9475.0,6893063.0,18.95,13786126.0
PROTEINA EM BARRA MUKE MUKEBAR ZERO ACUCAR 60G COOKIES CREAM,315964.0,602883464506.0,LOURENCO DIST (SUPLEMENTOS),,5.0,9191667.0,7340415.0,45958335.0,36702075.0
IOG NESTLE C/6 BD 510G POLPA MORANGO,314604.0,7891000362037.0,QUALY REFRIGERADOS (NESTLE IOGURTE),,13.0,6.31,6.31,82.03,82.03
SUPORTE BOMBOM UN INCOLOR,336245.0,2176.0,ALBANO EMB - ATUAL,,10.0,1112.0,80898.0,11.12,80898.0
BISC COOKIES VEGANO MAE TERRA 80G CHOCOLATE E CASTANHAS,336146.0,7891150089167.0,SPRINT - MAE TERRA,,15.0,10354469.0,9396681.0,155317035.0,140950215.0
CAFE NESCAFE DOLCE GUSTO MOCHACCINO CANELA 172G,336496.0,7891000294376.0,NESTLE MERCEARIA,,27.0,16343106.0,16343106.0,441263862.0,441263862.0
SUPLEM FAUNA & FLORA MORO FIT 500MG LT 60 CAPS EXTRATO DE LARANJA,326528.0,7898048206330.0,LOURENCO DIST (SUPLEMENTOS),,1.0,46.62,37178207.0,46.62,37178207.0
GUIOZA NATURALLE 360G CARNE SUINO,304948.0,602883120730.0,CRISTINA FURLANI - NATURALLE,,21.0,10.0,10.0,210.0,210.0
DOF PAIN DE CHOCOLATE UN,336581.0,67662.0,ACADEMIA DO PAO - EIRELI,,2.0,85975.0,85975.0,17195.0,17195.0
SUCO LIFE MIX 200ML MANGA,336884.0,7898954360065.0,WNUTRI - LIFE MIX,,1.0,1998957.0,1819232.0,1998957.0,1819232.0
AVEIA NESTLE 450G FLOCOS FINOS,337010.0,7891000381038.0,NESTLE MERCEARIA,,10.0,7929444.0,6332411.0,7929444.0,6332411.0
GELEIA CASA MADEIRA GOURMET VD 220G PIMENTA,314318.0,7898070111268.0,BTWO COMPANY BRASIL- LINHA INDEFINIDA,,11.0,16.49,14964675.0,181.39,164611425.0
VINHO CHILENO CONCHA Y TORO TERRUNYO 750ML SAUVIGNON BLANC,324954.0,7804320032276.0,PACTUALL - VINHOS,,2.0,192.47,126554025.0,384.94,25310805.0
ISOTON POWERADE 500ML FRUTAS TROPICAIS,327864.0,7894900508017.0,SPAL INDUSTRIA BRASILEIRA DE BEBIDAS - C,,39.0,3218121.0,3218121.0,125506719.0,125506719.0
BOMBOM DE SORVETE ROCHINHA BITS C/12UN 105G CHOCOLATE 70% COB C/CHOCOLATE,307266.0,7898573459577.0,SORVETES ROCHINHA,,11.0,10037052.0,9108624.0,110407572.0,100194864.0
PROTEINA EM BARRA NUTRATA WHEY PROTO CRUNCH 60G CHOCOLATE & AVELA,315906.0,7898599216222.0,LOURENCO DIST (SUPLEMENTOS),,1.0,8265.0,6600384.0,8265.0,6600384.0
"VASO RIO 10,5 X 9,8 CM GRAFITE",322926.0,7899863008949.0,VERDECO INDUSTRIA CO,,1.0,7945.0,5780088.0,7945.0,5780088.0
ESPUMANTE NACIONAL AURORA PINTO BANDEIRA 750ML EXTRA BRUT,329996.0,7891141029233.0,COOPERATIVA VINICOLA AURORA LTDA,,28.0,527175.0,427482.0,1476.09,11969496.0
BROWNIE BELIVE 40G CHOCOLATE C/COCO,316626.0,7898380411164.0,LOURENCO DIST (NATURAIS),,8.0,5458.0,4953135.0,43664.0,3962508.0
BEBIDA DE AVEIA S/ GLUTEN NUDE 250ML C/ BAUNILHA,309924.0,7898968764293.0,BEBIDAS NUDE IND,,22.0,5.52,50094.0,121.44,1102068.0
SORVETE LOS LOS POTE 490ML 7 BELO,307884.0,7898958870799.0,DIST DE SUPERGELADOS (LOS LOS),,12.0,26.6,241395.0,319.2,289674.0
SAMAMBAIA AMERICANA MINI C13,334797.0,7890291519588.0,CEASA (FLORES),,31.0,5.85,5308875.0,181.35,164575125.0
CERV PATAGONIA LT 350ML AMBER LAGER,319790.0,7891991301831.0,AMBEV ATUAL,,1.0,5432573.0,5432573.0,5432573.0,5432573.0
"CACHEPOT ACRILICO MARMORIZADO C/PES DE MADEIRA 11,5CMX14CM UN CINZA",319705.0,7893541313004.0,ALBANO - FLORES,,4.0,12.9,9384195.0,51.6,3753678.0
SALADA GOURMET VERDUREIRA PC 200G,334388.0,7897027000051.0,VERDUREIRA,,3.0,9988667.0,9988667.0,29966001.0,29966001.0
ESFREGAO ALKLIN 40CMX67CM C/3UN ALVEJADO,335050.0,7897750770429.0,SCHWANKE INDUSTRIAL - ALKLIN,,7.0,7622917.0,6087661.0,53360419.0,42613627.0
OVOS CAIPIRAS RAIAR ORGANICOS C/10UN VERMELHO,331326.0,7898725610009.0,RAIAR ORGANICOS - OVOS,,26.0,13319999.0,13319999.0,346319974.0,346319974.0
IOG NESFIT GF 170G AMEIXA,330664.0,7891000371251.0,QUALY REFRIGERADOS (NESTLE IOGURTE),,24.0,3739167.0,3739167.0,89740008.0,89740008.0
ESCOVA SANITARIA ALKLIN UN C/ SUPORTE,335052.0,7897750786420.0,SCHWANKE INDUSTRIAL - ALKLIN,,17.0,11516444.0,919703.0,195779548.0,15634951.0
CACHEPOT VINTAGE MARMORE GRANDE UN VERDE,335376.0,7893541339608.0,ALBANO - FLORES,,2.0,2523241.0,1850442.0,5046482.0,3700884.0
"VASO RIO 15 X 14,5 CM PRETO",322931.0,7899863008734.0,VERDECO INDUSTRIA CO,,1.0,11555.0,8406163.0,11555.0,8406163.0
FN MACA DESIDRATADA CROCANTE SCHIO 40G,325364.0,7896132201537.0,CEASA (FRUTA NOBRE),,60.0,4.62,37884.0,277.2,227304.0
MASSA FOLHADA AROSA FINA CONG 300G FILLO,333243.0,7896091230128.0,L2W REPRESENTACOES (AROSA),,12.0,13.79,12824755.0,165.48,15389706.0
ESPONJA ALKLIN SALVA UNHAS UN,335116.0,7897750778944.0,SCHWANKE INDUSTRIAL - ALKLIN,,43.0,1483.0,1368115.0,63769.0,58828945.0
IOG FAZENDA BELA VISTA NATURAL CP 170G TRADICIONAL,12587.0,7896229800254.0,LEITE FAZENDA BELA VISTA  - BALCAO/PAS,,359.0,2198551.0,2198551.0,789279809.0,789279809.0
CERV PETRA LN 330ML ESCURA,324284.0,7897395001063.0,CERVEJARIA PETROPOLIS S.A,,41.0,4216667.0,4216667.0,172883347.0,172883347.0
CAFE SANTO GRAO 250G MOIDO CERRADO,335306.0,7898663950458.0,SANTO GRAO COMERCIAL,,11.0,291705.0,291705.0,3208755.0,3208755.0
CACHEPOT VINTAGE LISO GRANDE UN OURO,335380.0,7893541247491.0,ALBANO EMB - ATUAL,,39.0,2327.0,1722176.0,90753.0,67164864.0
ROCK CRACKER MONSTER 55G PASTA AMENDOIM,340159.0,7898737630514.0,LOURENCO DIST (SUPLEMENTOS),,2.0,6752345.0,5392386.0,1350469.0,10784772.0
MOLHO P/SALADA SOUL BRASIL ORGANICO 250ML ACAI,338691.0,7898962596043.0,SOUL BRASIL COMERCIO,,1.0,22075.0,20238875.0,22075.0,20238875.0
INSET JIMO LT 500ML INCOLOR MATA CUPIM,339307.0,7896027037005.0,ROGE - BETH (USAR),,2.0,29.26,21773829.0,58.52,43547658.0
IOGURTE CANTO DE MINAS 900G MORANGO,340572.0,7896629640016.0,CANTO DE MINAS,,3.0,8.13,8.13,24.39,24.39
PORQUINHO KG,47559.0,7162.0,ITIBAN PESCADOS,,3093.0,14.0,14.0,43302.0,43302.0
AVEIA NESTLE 170G FARINHA,339137.0,7891000382547.0,NESTLE MERCEARIA,,34.0,3335.0,2663313.0,113.39,90552642.0
LUVA SANRO TOP C/1PAR GRANDE,17547.0,7896243100910.0,KI PANO CONFECCOES LTDA,,1.0,763497.0,5681563.0,763497.0,5681563.0
CACHEPOT VINTAGE COM AMOR PEQ UN VERMELHO,338476.0,7893541340550.0,ALBANO EMB - ATUAL,,13.0,1.89,1406444.0,24.57,18283772.0
CHOC HERSHEYS 77g BRANCO COOKIES N CREME,338729.0,7899970402852.0,KOZZY LTDA - MERCEARIA,,274.0,4193915.0,3349861.0,114913271.0,917861914.0
GELEIA SOUL BRASIL ORGANICA VD 200G CUPUACU,338634.0,7898962596708.0,SOUL BRASIL COMERCIO,,6.0,23712778.0,21816528.0,142276668.0,130899168.0
MOLHO DE PIMENTA SOUL BRASIL ORGANICO 50ML BANIWA C/ACAI,338695.0,7898962596081.0,SOUL BRASIL COMERCIO,,3.0,14970556.0,13792722.0,44911668.0,41378166.0
SUPLEM PURA VIDA COLLAGEN PROT H 40G ABACAXI E HORT,338747.0,7898661013391.0,NEO VIDA COMERCIO (PURA VIDA),,25.0,97515.0,7787495.0,2437875.0,194687375.0
EVITA MOFO COALA 180G NATURAL,339709.0,7897744502005.0,COALA DO BRASIL S.A.,,30.0,10069765.0,7493415.0,30209295.0,22480245.0
AROMAT AMB COALA 120ML TALCO,339692.0,7897744502098.0,DESTRO BRASIL,,21.0,928961.0,8520395.0,19508181.0,178928295.0
CAFE LOR SOLUVEL 40G CLASSIQUE,339624.0,7896089089905.0,DISPLOKI LTDA - MERCEARIA,,1.0,9919611.0,9919611.0,9919611.0,9919611.0
COUVE FLOR CONGELADO DE MARCHI 300G,339834.0,7896519238163.0,DE MARCHI,,31.0,6.76,6.76,209.56,209.56
SUP ATL GO ENERGY NOW 30G LARANJ/ACER,340151.0,7898225521942.0,LOURENCO DIST (SUPLEMENTOS),,1.0,2342.0,1870308.0,2342.0,1870308.0
CR DENTAL COLGATE 90G TOTAL 12 ADVANCED,19765.0,7891024135310.0,DISPLOKI LTDA - PERFUMARIA/LIMP,,3.0,8926229.0,8926229.0,26778687.0,26778687.0
MAC N CHEESE SADIA 300G CALABRESA,340181.0,7891515605704.0,BRF SADIA | PAS FRIOS,,9.0,8254444.0,8254444.0,74289996.0,74289996.0
REQUEIJAO LACFREE VERDE CAMPO 180g TRADICIONAL,170398.0,7898205923858.0,VERDE CAMPO - BALCAO / PAS,,9.0,9014.0,9014.0,81126.0,81126.0
IOGURTE CANTO DE MINAS 170G MORANGO,340570.0,7896629642058.0,CANTO DE MINAS,,25.0,2.26,2.26,56.5,56.5
PALMEIRA RAPHIS PT 24,47892.0,7896553678000.0,NK LTDA (FLORES),,1.0,25.0,226875.0,25.0,226875.0
VINHO ITALIANO FARNESE EDIZIONE 750ML TINTO,239684.0,8019873924407.0,REAL - WORLD WINE,,9.0,277162095.0,194100098.0,2494458855.0,1746900882.0
CERV BADEN BADEN LT 350ML PEACH,341172.0,7898230716722.0,HEINEKEN - SACOMA,,52.0,4653333.0,4653333.0,241973316.0,241973316.0
TEMP SAZON 60G FLOPPY SALADA,14875.0,7891132019731.0,KOZZY LTDA - MERCEARIA,,32.0,435405.0,39513.0,1393296.0,1264416.0
REQUEIJAO CATUPIRY 180G AZEITONA PRETA,212466.0,7896353301658.0,LATICINIOS CATUPIRY LTDA.,,9.0,7361667.0,7361667.0,66255003.0,66255003.0
MARG BECEL 500G MANTEIGA C/ SAL,61883.0,7891515555344.0,BRF PERDIGAO | PERDIGAO PAS/BALCAO FRIOS,,36.0,87725.0,87725.0,315.81,315.81
PHALAENOPSIS CASCATA ESPECIAL P15 2 HT,253025.0,7890291430395.0,HOLAMBRA - COMPRA,,7.0,71142857.0,64562143.0,497999999.0,451935001.0
TELA PROTETORA PASSAR 49X35CM,17031.0,7898021070071.0,JUNY MERCANTIL LTDA.- ME,,5.0,5485057.0,4843797.0,27425285.0,24218985.0
CR MAGGI 68G CEBOLA,10337.0,7891000538500.0,NESTLE MERCEARIA,,2.0,4538178.0,3624164.0,9076356.0,7248328.0
BANDEJA VINTAGE NATURALE 32X23 NATURAL,271065.0,7893541321399.0,ALBANO - FLORES,,3.0,9625.0,7002188.0,28875.0,21006564.0
CANELA CHINA KITANO 50G PO,33557.0,7891095154074.0,YOKI DISTRIBUIDORA (USAR),,3.0,524125.0,4185634.0,1572375.0,12556902.0
BN BALA DELIKATO FRUTAS kg,354662.0,39511.0,BENASSI - ANHANGUERA,,1054.0,23999242.0,19165664.0,25295201068.0,20200609856.0
BN BALA MINHOCA BRILHO kg,354668.0,39514.0,BENASSI - ANHANGUERA,,11694.0,47252241.0,38850274.0,552567706254.0,454315104156.0
MOLHO JUNIOR 380g MAIONESE,354920.0,7896102801385.0,GRANADO DISTRIBUIDOR,,13.0,12.55,11389125.0,163.15,148058625.0
ARROZ SCOTTI 1KG IT RISOTTO,355444.0,8001860870040.0,NOR IMPORT - MERCEARIA,,60.0,1737971.0,16163096.0,10427826.0,96978576.0
DOF PAO CERVEJINHA kg,354005.0,25330.0,MARQUESPAN INDUSTRIA DE ALIMENTOS LTDA,,77564.0,7738877.0,6536951.0,600258255628.0,507032067364.0
CHOC SNICKERS 42G PE DE MOLEQUE,354064.0,7896423497984.0,ONTARGET,,31.0,2990442.0,2713826.0,92703702.0,84128606.0
CHOC TRENTO 29G DARK,248749.0,7896306625275.0,DISTRILITORAL,,55.0,1990239.0,1806142.0,109463145.0,9933781.0
COQUETEL SUCULENTAS VB P11 UN,356885.0,7890291466547.0,CEASA (FLORES),,36.0,12229231.0,11098027.0,440252316.0,399528972.0
HAMBURGUER BOVINO SADIA BASSI 360g ANGUS,352054.0,7899638362245.0,BRF SADIA | BALCAO FRIOS,,12.0,16053382.0,15920946.0,192640584.0,191051352.0
DOF BRIOCHE GRANDE DA SANTA UN,355169.0,39555.0,ACADEMIA DO PAO - EIRELI,,18.0,24132218.0,24132218.0,434379924.0,434379924.0
DESINF LEITOSO COALA 2L ZULU FLORAL,356584.0,7896090700417.0,CNA - COALA,,23.0,5612.0,4244482.0,129076.0,97623086.0
BN CASTANHA PARA QUEBRADA S/ CASCA QUEBRADA kg,354416.0,29084.0,BENASSI - ANHANGUERA,,11022.0,80.0,7039952.0,881.76,77594350944.0
MOLHO TOMATE ORGANICO SAHI 330G MANJERICAO,345972.0,619205608661.0,SAHI INDUSTRIA E COM,,4.0,14681667.0,13534667.0,58726668.0,54138668.0
PACOQUINHA SANTO ANTONIO RETANGULAR 180g ZERO,346906.0,7897685920715.0,D S A IND & COM LTDA- SANTO ANTONIO,,1.0,70725.0,569291.0,70725.0,569291.0
SORVETE JUNDIA MINI SKIMO 105G,257864.0,7898036492080.0,JUNDIA (PICOLE),,5.0,9042631.0,8327529.0,45213155.0,41637645.0
ORG BERINJELA SOLO VIVO BD 600G,342662.0,7898939010466.0,SOLO VIVO - DI PALMA,,1.0,7.66,7.66,7.66,7.66
CERV HEINEKEN LT 350ML SLEEK,340980.0,7896045506873.0,HEINEKEN - SACOMA,,205.0,4765665.0,4765665.0,976961325.0,976961325.0
VINHO CHILENO CASILLERO DEL DIABLO RESERVA 375ML SAUVIGNON BLANC,344881.0,7804320655246.0,KING COM E IMP,,3.0,26.29,17893631.0,78.87,53680893.0
BISC NAZINHA 300G SEQUILHO LARANJA,343213.0,7897042701827.0,LOURENCO DIST (NATURAIS),,16.0,8.88,80586.0,142.08,1289376.0
SORVETE LA BASQUE PICOLE 70G MENTA,342437.0,7896209212633.0,LA BASQUE - NOVO,,19.0,11797938.0,10878488.0,224160822.0,206691272.0
CHAMPIGNON EM CONSERVA VALE FERTIL VD 100G,341332.0,7896272000274.0,VALE FERTIL IND.ALIMENTICIAS L,,17.0,8.5,6788054.0,144.5,115396918.0
ORG BATATA DOCE ROSADA SOLO VIVO BD 600G,342660.0,7898939010442.0,NUTRIENS COM ALIM,,13.0,8970188.0,7355554.0,116612444.0,95622202.0
REQUEIJAO PLANT BASED CATUPIRY 180G TRADICIONAL,343404.0,7896353302396.0,LATICINIOS CATUPIRY LTDA.,,12.0,10.66,8513018.0,127.92,102156216.0
NECTAR TIAL 330ML MANGA,341143.0,7896005310113.0,EBD LTDA - LIQUIDOS,,5.0,2.77,2.77,13.85,13.85
GELEIA FYNBO PREMIUM 285G FRUTAS VERMELHAS,341278.0,5707446618091.0,HETROS,,1.0,16.9,1533675.0,16.9,1533675.0
CREME DE AMENDOIM HOLY NUTS 300G COOKIES N CREAM,344479.0,618341297227.0,HOLY NUTS COMERCIO D,,4.0,23.9,2168925.0,95.6,86757.0
PAO SUECO FLORIO 180G LINHACA,341948.0,7896207802454.0,JH DISTRIBUIDORA,,14.0,7761781.0,7043816.0,108664934.0,98613424.0
PALETA LOS LOS 65g OVOMALTINE VEGANO,343649.0,7898969391429.0,DIST DE SUPERGELADOS (LOS LOS),,12.0,5.8,52635.0,69.6,63162.0
DECORATIVO PELUCIA URSO 14CM BEGE,343220.0,7893541254376.0,ALBANO EMB - ATUAL,,1.0,27.5,20464125.0,27.5,20464125.0
BATATA PALHA YOKI 100G EXTRA FINA CEBOLA E SALSA,341658.0,7891095031153.0,YOKI DISTRIBUIDORA (USAR),,54.0,71375.0,6477281.0,385425.0,349773174.0
CREME DE RICOTA PRESIDENT 200G LIGHT,343609.0,7891097000997.0,J.OVIDIO COM. DE ALIMENTOS LTD,,3.0,6.65,585196.0,19.95,1755588.0
BALA DOCILE CANUDINHO 70Gr SUPER AZEDINHO,344245.0,7896451922915.0,DISPLOKI LTDA - MERCEARIA,,1.0,3705414.0,2964006.0,3705414.0,2964006.0
BARRA DE PROTEINA VEGANA HOLY NUTS 45G CHOCOLATE BELGA,344490.0,618341297258.0,HOLY NUTS COMERCIO D,,5.0,7.1,6312262.0,35.5,3156131.0
CREME DELEITE VEGETAL NAVEIA 200ml,349634.0,7898971454020.0,GRANADO - NATURAIS,,15.0,6190202.0,4943462.0,9285303.0,7415193.0
VINHO CHILENO VIU MANENT VIBO PUNTA DEL VIENTO 750ml,346893.0,7804314913024.0,KING COM E IMP,,2.0,109.11,74262994.0,218.22,148525988.0
OVOMALTINE ROCKS 40g AO LEITE,346990.0,7897309408421.0,SDB COMERCIO (DIPALMA NOVO),,22.0,3425615.0,2735677.0,7536353.0,60184894.0
FAROFA YOKI 200G CEBOLA,346278.0,7891095028993.0,YOKI DISTRIBUIDORA (USAR),,7.0,3758084.0,3001185.0,26306588.0,21008295.0
CHA ORGANIC C/ 10 SACHES 12G HORTELA,108145.0,7898941084073.0,HEVEA FOODS,,6.0,8.05,7396892.0,48.3,44381352.0
SPRAY DESMOLDANTE YES FOODS 170ml COCO PREMIUM,347804.0,7898968447431.0,YES FOODS,,11.0,20.4,16844845.0,224.4,185293295.0
BEBIDA ORGANICA PODER DA TERRA 1L LIMONADA,347884.0,7898954360799.0,WNUTRI - LIFE MIX,,23.0,5435833.0,4940265.0,125024159.0,113626095.0
BEBIDA ORGANICA PODER DA TERRA 1L PINK LEMONADE,347886.0,7898954360805.0,WNUTRI - LIFE MIX,,21.0,5435833.0,4940265.0,114152493.0,103745565.0
BEBIDA ENERGY PRO MOVING LT 310ml ICE TEA DE LIMAO,350220.0,7896050201657.0,LOURENCO - LIQUIDA,,13.0,5365167.0,4291931.0,69747171.0,55795103.0
QJ PARMESAO GALBANI 180g FRACIONADO,349349.0,7891097105883.0,QUALY - GALBANI,,14.0,16594.0,1460262.0,232316.0,20443668.0
MOLHO JUNIOR 380g BARBECUE,349694.0,7896102828603.0,GRANADO DISTRIBUIDOR,,3.0,11908698.0,10807143.0,35726094.0,32421429.0
SUCO JUXX 1L CRAMBERRY/MORANGO ZERO,348206.0,7898911931338.0,LUFOPRAZ DIST DE BEB,,12.0,11.99,10880925.0,143.88,1305711.0
BARRA PROTEINA BOLD 60g TORTA DE LIMAO,350525.0,7898755180206.0,LOURENCO DIST (SUPLEMENTOS),,9.0,94825.0,7572673.0,853425.0,68154057.0
MANTEIGA GHEE GO NATURE 300g SAL MARINHO INTEGRAL,350426.0,7898939009620.0,LOURENCO DIST (NATURAIS),,3.0,24.0,19166269.0,72.0,57498807.0
